model,heldout,feature,importance
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,2_130_r123_r567_r5loop67_r678,Rg_full_length_normalized,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_cp_sum,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_cp_per_nt,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_top20_mean,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_rna_max_mean,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_rna_max_min,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_rna_coverage_05,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_protein_coverage_05,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,3_130_r123_r567_r56loop7_r678,Rg_full_length_normalized,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_cp_sum,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_cp_per_nt,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_top20_mean,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_rna_max_mean,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_rna_max_min,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_rna_coverage_05,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_protein_coverage_05,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal4_high_per_res,0.29122984409332275
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal12_high_per_res,0.28958797454833984
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pp_nonlocal24_high_per_res,0.2925533950328827
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,plddt_protein_mean,0.1266288310289383
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,pae_contact_weighted,0.0
CP_structure17_XGB,4_130_r123_r567_r567_rloop678,Rg_full_length_normalized,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_cp_sum,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_cp_per_nt,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_top20_mean,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_rna_max_mean,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_rna_max_min,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_rna_coverage_05,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_protein_coverage_05,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,5_130_r123_r567_r567_r6loop78,Rg_full_length_normalized,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_cp_sum,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_cp_per_nt,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_top20_mean,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_rna_max_mean,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_rna_max_min,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_rna_coverage_05,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_protein_coverage_05,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal4_high_per_res,0.27235865592956543
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal12_high_per_res,0.26698434352874756
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pp_nonlocal24_high_per_res,0.2914946675300598
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,plddt_protein_mean,0.1691623330116272
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,pae_contact_weighted,0.0
CP_structure17_XGB,7_130_r123_r567_r567_rloop67loop8,Rg_full_length_normalized,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_cp_sum,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_cp_per_nt,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_top20_mean,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_rna_max_mean,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_rna_max_min,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_rna_coverage_05,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_protein_coverage_05,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal4_high_per_res,0.2601255476474762
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal12_high_per_res,0.1843130737543106
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pp_nonlocal24_high_per_res,0.37017950415611267
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,plddt_protein_mean,0.08132455497980118
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,pae_contact_weighted,0.10405733436346054
CP_structure17_XGB,8_130_r123_r567_r567_r6loop7loop8,Rg_full_length_normalized,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_cp_sum,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_cp_per_nt,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_top20_mean,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_rna_max_mean,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_rna_max_min,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_rna_coverage_05,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_protein_coverage_05,0.0
CP_structure17_XGB,12_130_r123456654loop328,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,12_130_r123456654loop328,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,12_130_r123456654loop328,pp_nonlocal4_high_per_res,0.2656041979789734
CP_structure17_XGB,12_130_r123456654loop328,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,12_130_r123456654loop328,pp_nonlocal12_high_per_res,0.25885501503944397
CP_structure17_XGB,12_130_r123456654loop328,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,12_130_r123456654loop328,pp_nonlocal24_high_per_res,0.30037304759025574
CP_structure17_XGB,12_130_r123456654loop328,plddt_protein_mean,0.09746845811605453
CP_structure17_XGB,12_130_r123456654loop328,pae_contact_weighted,0.07769931107759476
CP_structure17_XGB,12_130_r123456654loop328,Rg_full_length_normalized,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_cp_sum,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_cp_per_nt,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_top20_mean,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_rna_max_mean,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_rna_max_min,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_rna_coverage_05,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_protein_coverage_05,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,13_130_r12345665432loop8,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,13_130_r12345665432loop8,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,13_130_r12345665432loop8,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,13_130_r12345665432loop8,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,13_130_r12345665432loop8,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,13_130_r12345665432loop8,Rg_full_length_normalized,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_cp_sum,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_cp_per_nt,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_top20_mean,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_rna_max_mean,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_rna_max_min,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_rna_coverage_05,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_protein_coverage_05,0.0
CP_structure17_XGB,14_130_r123456734loop568,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,14_130_r123456734loop568,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,14_130_r123456734loop568,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,14_130_r123456734loop568,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,14_130_r123456734loop568,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,14_130_r123456734loop568,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,14_130_r123456734loop568,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,14_130_r123456734loop568,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,14_130_r123456734loop568,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,14_130_r123456734loop568,Rg_full_length_normalized,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_cp_sum,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_cp_per_nt,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_top20_mean,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_rna_max_mean,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_rna_max_min,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_rna_coverage_05,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_protein_coverage_05,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,15_130_r12345673456loop8,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,15_130_r12345673456loop8,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,15_130_r12345673456loop8,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,15_130_r12345673456loop8,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,15_130_r12345673456loop8,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,15_130_r12345673456loop8,Rg_full_length_normalized,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_cp_sum,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_cp_per_nt,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_top20_mean,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_rna_max_mean,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_rna_max_min,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_rna_coverage_05,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_protein_coverage_05,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pr_high_contacts_per_nt,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pp_nonlocal4_per_res,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pp_nonlocal4_high_per_res,0.2339855581521988
CP_structure17_XGB,16_130_r12365673156loop8,pp_nonlocal12_per_res,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pp_nonlocal12_high_per_res,0.22561049461364746
CP_structure17_XGB,16_130_r12365673156loop8,pp_nonlocal24_per_res,0.0
CP_structure17_XGB,16_130_r12365673156loop8,pp_nonlocal24_high_per_res,0.3672483265399933
CP_structure17_XGB,16_130_r12365673156loop8,plddt_protein_mean,0.0873689353466034
CP_structure17_XGB,16_130_r12365673156loop8,pae_contact_weighted,0.08578667044639587
CP_structure17_XGB,16_130_r12365673156loop8,Rg_full_length_normalized,0.0
