site,validation,fold,reported_family,family,model,threshold,inner_BA,label_threshold_pp
C871,Position_group_out,6,Sequence_Local,Sequence_Local,RF_depth1,0.5776410256410254,0.7619047619047619,-5
C871,Position_group_out,6,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5878493589743587,0.7261904761904762,-5
C871,Position_group_out,6,Nested_all,Total_CP,LR_0.01,0.4928390214265843,0.7619047619047619,-5
C871,Position_group_out,7,Total_CP,Total_CP,RF_depth1,0.9144553059354746,0.8611111111111112,-5
C871,Position_group_out,7,Interface_RMS,Interface_RMS,SVM_RBF,0.7310639905888237,0.7222222222222222,-5
C871,Position_group_out,7,CP_summary,CP_summary,LR_1,0.06044307670084746,0.7777777777777777,-5
C871,Position_group_out,7,Repository,Repository,LR_1,0.15247232927508045,0.75,-5
C871,Position_group_out,7,Local_deltaCP,Local_deltaCP,LR_1,2.2855010129079085e-07,0.8611111111111112,-5
C871,Position_group_out,7,Sequence,Sequence,LR_0.01,0.5371112237533453,0.6111111111111112,-5
C871,Position_group_out,7,Sequence_Local,Sequence_Local,LR_1,0.5,0.8055555555555556,-5
C871,Position_group_out,7,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.7596642777512344,0.7222222222222222,-5
C871,Position_group_out,7,Nested_all,Total_CP,RF_depth1,0.9144553059354746,0.8611111111111112,-5
C871,Position_group_out,8,Total_CP,Total_CP,RF_depth1,0.9152719072214797,0.8333333333333333,-5
C871,Position_group_out,8,Interface_RMS,Interface_RMS,SVM_RBF,0.7309929677043385,0.75,-5
C871,Position_group_out,8,CP_summary,CP_summary,LR_0.1,0.2845840774932441,0.7777777777777777,-5
C871,Position_group_out,8,Repository,Repository,LR_1,0.06084891268297196,0.7777777777777777,-5
C871,Position_group_out,8,Local_deltaCP,Local_deltaCP,LR_1,2.735702880152401e-06,0.8611111111111112,-5
C871,Position_group_out,8,Sequence,Sequence,SVM_RBF,0.7179865254103748,0.6111111111111112,-5
C871,Position_group_out,8,Sequence_Local,Sequence_Local,LR_1,0.8060699617740716,0.7777777777777778,-5
C871,Position_group_out,8,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.8321375496484192,0.6111111111111112,-5
C871,Position_group_out,8,Nested_all,Local_deltaCP,LR_1,2.735702880152401e-06,0.8611111111111112,-5
C871,Strict_position_out,P4,Total_CP,Total_CP,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P4,Interface_RMS,Interface_RMS,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P4,CP_summary,CP_summary,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P4,Repository,Repository,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P4,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P4,Sequence,Sequence,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P4,Sequence_Local,Sequence_Local,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P4,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P4,Nested_all,Total_CP,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P5,Total_CP,Total_CP,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,Interface_RMS,Interface_RMS,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,CP_summary,CP_summary,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,Repository,Repository,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,Local_deltaCP,Local_deltaCP,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,Sequence,Sequence,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P5,Sequence_Local,Sequence_Local,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P5,Nested_all,Total_CP,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P6,Total_CP,Total_CP,LR_0.01,0.4928390214265843,0.7619047619047619,-5
C871,Strict_position_out,P6,Interface_RMS,Interface_RMS,SVM_RBF,0.40264380207416217,0.6547619047619048,-5
C871,Strict_position_out,P6,CP_summary,CP_summary,LR_0.01,0.4757763589713274,0.7619047619047619,-5
C871,Strict_position_out,P6,Repository,Repository,LR_0.01,0.4794414469260513,0.7619047619047619,-5
C871,Strict_position_out,P6,Local_deltaCP,Local_deltaCP,RF_depth1,0.5931965811965809,0.7261904761904762,-5
C871,Strict_position_out,P6,Sequence,Sequence,SVM_RBF,0.7293650663883335,0.5714285714285714,-5
C871,Strict_position_out,P6,Sequence_Local,Sequence_Local,RF_depth1,0.5776410256410254,0.7619047619047619,-5
C871,Strict_position_out,P6,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5878493589743587,0.7261904761904762,-5
C871,Strict_position_out,P6,Nested_all,Total_CP,LR_0.01,0.4928390214265843,0.7619047619047619,-5
C871,Strict_position_out,P7,Total_CP,Total_CP,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P7,Interface_RMS,Interface_RMS,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P7,CP_summary,CP_summary,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P7,Repository,Repository,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P7,Local_deltaCP,Local_deltaCP,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P7,Sequence,Sequence,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P7,Sequence_Local,Sequence_Local,LR_0.01,0.0,0.5,-5
C871,Strict_position_out,P7,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P7,Nested_all,Total_CP,LR_0.01,0.5,0.5,-5
C871,Strict_position_out,P8,Total_CP,Total_CP,RF_depth1,0.9195913751552849,0.8472222222222222,-5
C871,Strict_position_out,P8,Interface_RMS,Interface_RMS,SVM_RBF,0.7311239076175926,0.7222222222222222,-5
C871,Strict_position_out,P8,CP_summary,CP_summary,LR_0.1,0.2908585609906077,0.7777777777777777,-5
C871,Strict_position_out,P8,Repository,Repository,LR_1,0.13853316018945658,0.7777777777777777,-5
C871,Strict_position_out,P8,Local_deltaCP,Local_deltaCP,LR_1,2.735702880152401e-06,0.7916666666666667,-5
C871,Strict_position_out,P8,Sequence,Sequence,SVM_RBF,0.7179865254103748,0.6111111111111112,-5
C871,Strict_position_out,P8,Sequence_Local,Sequence_Local,LR_1,0.8163608060636709,0.7777777777777778,-5
C871,Strict_position_out,P8,ContactSeek_CCR,ContactSeek_CCR,SVM_RBF,0.7167099978337346,0.6666666666666667,-5
C871,Strict_position_out,P8,Nested_all,Total_CP,RF_depth1,0.9195913751552849,0.8472222222222222,-5
C871,LOOCV,p4_r5_she,Total_CP,Total_CP,LR_0.01,0.49428853152959684,0.7166666666666667,-10
C871,LOOCV,p4_r5_she,Interface_RMS,Interface_RMS,GaussianNB,0.7118149619259961,0.7666666666666666,-10
C871,LOOCV,p4_r5_she,CP_summary,CP_summary,RF_depth1,0.7927552930291155,0.8333333333333333,-10
C871,LOOCV,p4_r5_she,Repository,Repository,RF_depth1,0.5,0.7666666666666666,-10
C871,LOOCV,p4_r5_she,Local_deltaCP,Local_deltaCP,LR_1,0.0297476995714481,0.75,-10
C871,LOOCV,p4_r5_she,Sequence,Sequence,GaussianNB,0.5,0.5666666666666667,-10
C871,LOOCV,p4_r5_she,Sequence_Local,Sequence_Local,LR_0.01,0.37345577592430634,0.7166666666666667,-10
C871,LOOCV,p4_r5_she,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,7.237629850447941e-290,0.8333333333333333,-10
C871,LOOCV,p4_r5_she,Nested_all,CP_summary,RF_depth1,0.7927552930291155,0.8333333333333333,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Total_CP,Total_CP,LR_0.01,0.49431686540358344,0.7166666666666667,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Interface_RMS,Interface_RMS,GaussianNB,0.7119585491186767,0.7666666666666666,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,CP_summary,CP_summary,RF_depth1,0.7782422761214083,0.7166666666666667,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Repository,Repository,LR_0.01,0.44451231492258125,0.7166666666666667,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Local_deltaCP,Local_deltaCP,LR_1,0.0407252924098621,0.75,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence,Sequence,LR_1,0.9911449018388172,0.5666666666666667,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence_Local,Sequence_Local,LR_0.01,0.35078218212580253,0.7166666666666667,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,1.302732906272245e-304,0.8333333333333333,-10
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Nested_all,ContactSeek_CCR,GaussianNB,1.302732906272245e-304,0.8333333333333333,-10
C871,LOOCV,p4_r5_sne,Total_CP,Total_CP,RF_depth1,0.48641681413955895,0.7142857142857143,-10
C871,LOOCV,p4_r5_sne,Interface_RMS,Interface_RMS,LR_0.01,0.4932708561998753,0.6785714285714286,-10
C871,LOOCV,p4_r5_sne,CP_summary,CP_summary,ExtraTrees_depth2,0.5155114775505587,0.8571428571428571,-10
C871,LOOCV,p4_r5_sne,Repository,Repository,ExtraTrees_depth2,0.5544042946615785,0.7857142857142857,-10
C871,LOOCV,p4_r5_sne,Local_deltaCP,Local_deltaCP,LR_0.01,0.408169051103196,0.6785714285714286,-10
C871,LOOCV,p4_r5_sne,Sequence,Sequence,RF_depth1,0.46718607106269805,0.7142857142857143,-10
C871,LOOCV,p4_r5_sne,Sequence_Local,Sequence_Local,LR_0.01,0.4888886148716537,0.7142857142857142,-10
C871,LOOCV,p4_r5_sne,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.4269695058279386,0.7857142857142857,-10
C871,LOOCV,p4_r5_sne,Nested_all,CP_summary,ExtraTrees_depth2,0.5155114775505587,0.8571428571428571,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Total_CP,Total_CP,RF_depth1,0.3462521515018755,0.7142857142857142,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Interface_RMS,Interface_RMS,LR_0.01,0.4932670227737038,0.6785714285714286,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,CP_summary,CP_summary,ExtraTrees_depth2,0.5424787336381074,0.8571428571428571,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Repository,Repository,RF_depth1,0.6149577718768511,0.8214285714285714,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Local_deltaCP,Local_deltaCP,LR_0.01,0.407011294350031,0.6785714285714286,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence,Sequence,RF_depth1,0.4939201833742003,0.6785714285714286,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence_Local,Sequence_Local,LR_0.01,0.39426024777092716,0.6785714285714286,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.5,0.7857142857142857,-10
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Nested_all,CP_summary,ExtraTrees_depth2,0.5424787336381074,0.8571428571428571,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Total_CP,Total_CP,RF_depth1,0.33925120375076157,0.7142857142857142,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Interface_RMS,Interface_RMS,LR_0.01,0.49262183559554595,0.6785714285714286,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,CP_summary,CP_summary,RF_depth1,0.710429490476921,0.8214285714285714,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Repository,Repository,RF_depth1,0.655787542398109,0.7857142857142857,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Local_deltaCP,Local_deltaCP,LR_0.01,0.4105748983681479,0.6785714285714286,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence,Sequence,ExtraTrees_depth2,0.2732208124477862,0.6428571428571428,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence_Local,Sequence_Local,LR_0.01,0.39364358249184417,0.6785714285714286,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.5399908949583178,0.7857142857142857,-10
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Nested_all,CP_summary,RF_depth1,0.710429490476921,0.8214285714285714,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Total_CP,Total_CP,LR_1,0.5258741711305666,0.7142857142857143,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Interface_RMS,Interface_RMS,SVM_RBF,0.7286197263357337,0.75,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,CP_summary,CP_summary,RF_depth1,0.7361927997399216,0.8571428571428572,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Repository,Repository,RF_depth1,0.5446181126762446,0.7857142857142857,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Local_deltaCP,Local_deltaCP,LR_0.01,0.4039223737539688,0.6785714285714286,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence,Sequence,ExtraTrees_depth2,0.26144587320574164,0.7142857142857143,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence_Local,Sequence_Local,LR_0.1,0.5,0.7142857142857142,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.5,0.8214285714285714,-10
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Nested_all,CP_summary,RF_depth1,0.7361927997399216,0.8571428571428572,-10
C871,LOOCV,p5_r6_aye,Total_CP,Total_CP,LDA_shrinkage,0.5428501800832639,0.75,-10
C871,LOOCV,p5_r6_aye,Interface_RMS,Interface_RMS,SVM_RBF,0.7279054592378624,0.7142857142857142,-10
C871,LOOCV,p5_r6_aye,CP_summary,CP_summary,RF_depth1,0.752704112979927,0.8571428571428572,-10
C871,LOOCV,p5_r6_aye,Repository,Repository,RF_depth2,0.744374824440881,0.8214285714285714,-10
C871,LOOCV,p5_r6_aye,Local_deltaCP,Local_deltaCP,LR_0.01,0.40879592799195263,0.6785714285714286,-10
C871,LOOCV,p5_r6_aye,Sequence,Sequence,RF_depth2,0.49102211883243174,0.6785714285714286,-10
C871,LOOCV,p5_r6_aye,Sequence_Local,Sequence_Local,LR_0.01,0.39466263140678276,0.6785714285714286,-10
C871,LOOCV,p5_r6_aye,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.44251547044271766,0.7857142857142857,-10
C871,LOOCV,p5_r6_aye,Nested_all,CP_summary,RF_depth1,0.752704112979927,0.8571428571428572,-10
C871,LOOCV,p5_r6_nye,Total_CP,Total_CP,LR_1,0.5264169705894433,0.7142857142857143,-10
C871,LOOCV,p5_r6_nye,Interface_RMS,Interface_RMS,RF_depth1,0.5040387751757662,0.7142857142857142,-10
C871,LOOCV,p5_r6_nye,CP_summary,CP_summary,RF_depth1,0.7545743536341134,0.8214285714285714,-10
C871,LOOCV,p5_r6_nye,Repository,Repository,RF_depth2,0.7554501266114252,0.7857142857142857,-10
C871,LOOCV,p5_r6_nye,Local_deltaCP,Local_deltaCP,LR_0.01,0.4202546710483144,0.6785714285714286,-10
C871,LOOCV,p5_r6_nye,Sequence,Sequence,RF_depth1,0.5,0.6428571428571428,-10
C871,LOOCV,p5_r6_nye,Sequence_Local,Sequence_Local,LR_0.01,0.4003220523733078,0.6785714285714286,-10
C871,LOOCV,p5_r6_nye,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,9.201485706254425e-207,0.8571428571428571,-10
C871,LOOCV,p5_r6_nye,Nested_all,ContactSeek_CCR,GaussianNB,9.201485706254425e-207,0.8571428571428571,-10
C871,LOOCV,p5_r6_sfe,Total_CP,Total_CP,LR_0.01,0.4985701625811602,0.65,-10
C871,LOOCV,p5_r6_sfe,Interface_RMS,Interface_RMS,LR_1,0.5245250312790987,0.6833333333333333,-10
C871,LOOCV,p5_r6_sfe,CP_summary,CP_summary,RF_depth1,0.7776001885262634,0.7166666666666667,-10
C871,LOOCV,p5_r6_sfe,Repository,Repository,RF_depth1,0.6908459913282441,0.7166666666666667,-10
C871,LOOCV,p5_r6_sfe,Local_deltaCP,Local_deltaCP,SVM_RBF,0.3314719940489861,0.6666666666666666,-10
C871,LOOCV,p5_r6_sfe,Sequence,Sequence,LR_1,0.26297993580973805,0.6,-10
C871,LOOCV,p5_r6_sfe,Sequence_Local,Sequence_Local,LR_0.01,0.6321996096040121,0.6,-10
C871,LOOCV,p5_r6_sfe,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.665634518989782,0.8333333333333333,-10
C871,LOOCV,p5_r6_sfe,Nested_all,ContactSeek_CCR,ExtraTrees_depth2,0.665634518989782,0.8333333333333333,-10
C871,LOOCV,p5_r6_swd,Total_CP,Total_CP,LR_1,0.5256342413398134,0.7142857142857143,-10
C871,LOOCV,p5_r6_swd,Interface_RMS,Interface_RMS,RF_depth2,0.46114916497922265,0.7142857142857142,-10
C871,LOOCV,p5_r6_swd,CP_summary,CP_summary,RF_depth1,0.752704112979927,0.7857142857142857,-10
C871,LOOCV,p5_r6_swd,Repository,Repository,RF_depth1,0.7541636796599691,0.7857142857142857,-10
C871,LOOCV,p5_r6_swd,Local_deltaCP,Local_deltaCP,LR_0.01,0.4190371590410338,0.6785714285714286,-10
C871,LOOCV,p5_r6_swd,Sequence,Sequence,ExtraTrees_depth2,0.5980094043887145,0.6785714285714286,-10
C871,LOOCV,p5_r6_swd,Sequence_Local,Sequence_Local,LR_0.01,0.4043728495744606,0.6785714285714286,-10
C871,LOOCV,p5_r6_swd,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,6.754636991103113e-295,0.8571428571428572,-10
C871,LOOCV,p5_r6_swd,Nested_all,ContactSeek_CCR,GaussianNB,6.754636991103113e-295,0.8571428571428572,-10
C871,LOOCV,p5_r6_syq,Total_CP,Total_CP,LR_0.01,0.4985701625811602,0.65,-10
C871,LOOCV,p5_r6_syq,Interface_RMS,Interface_RMS,LR_1,0.5288109870523419,0.6833333333333333,-10
C871,LOOCV,p5_r6_syq,CP_summary,CP_summary,RF_depth1,0.7292254337654105,0.75,-10
C871,LOOCV,p5_r6_syq,Repository,Repository,RF_depth1,0.38611227954740945,0.7166666666666667,-10
C871,LOOCV,p5_r6_syq,Local_deltaCP,Local_deltaCP,LR_1,0.0407252924098621,0.6666666666666666,-10
C871,LOOCV,p5_r6_syq,Sequence,Sequence,LR_1,0.299785084616126,0.6833333333333333,-10
C871,LOOCV,p5_r6_syq,Sequence_Local,Sequence_Local,SVM_RBF,0.43123488490124406,0.6333333333333333,-10
C871,LOOCV,p5_r6_syq,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.7274097935088648,0.8,-10
C871,LOOCV,p5_r6_syq,Nested_all,ContactSeek_CCR,ExtraTrees_depth2,0.7274097935088648,0.8,-10
C871,LOOCV,p5_r6_thn,Total_CP,Total_CP,LR_0.01,0.5006057474890633,0.75,-10
C871,LOOCV,p5_r6_thn,Interface_RMS,Interface_RMS,SVM_RBF,0.7286844281401926,0.7857142857142857,-10
C871,LOOCV,p5_r6_thn,CP_summary,CP_summary,RF_depth1,0.7327310617229348,0.8214285714285714,-10
C871,LOOCV,p5_r6_thn,Repository,Repository,GaussianNB,0.8717174439531585,0.7857142857142857,-10
C871,LOOCV,p5_r6_thn,Local_deltaCP,Local_deltaCP,LR_0.01,0.3305046178170038,0.7142857142857143,-10
C871,LOOCV,p5_r6_thn,Sequence,Sequence,GaussianNB,3.560551886887729e-05,0.6785714285714286,-10
C871,LOOCV,p5_r6_thn,Sequence_Local,Sequence_Local,GaussianNB,5.424255957762749e-19,0.75,-10
C871,LOOCV,p5_r6_thn,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,4.2876258623087754e-226,0.8928571428571428,-10
C871,LOOCV,p5_r6_thn,Nested_all,ContactSeek_CCR,GaussianNB,4.2876258623087754e-226,0.8928571428571428,-10
C871,LOOCV,p5_r6_twd,Total_CP,Total_CP,LR_0.01,0.5005425764690209,0.6785714285714286,-10
C871,LOOCV,p5_r6_twd,Interface_RMS,Interface_RMS,RF_depth2,0.4597997045301899,0.7142857142857142,-10
C871,LOOCV,p5_r6_twd,CP_summary,CP_summary,RF_depth1,0.7855207709719836,0.8214285714285714,-10
C871,LOOCV,p5_r6_twd,Repository,Repository,GaussianNB,0.961379774955212,0.75,-10
C871,LOOCV,p5_r6_twd,Local_deltaCP,Local_deltaCP,LR_0.01,0.4155640358064022,0.6785714285714286,-10
C871,LOOCV,p5_r6_twd,Sequence,Sequence,ExtraTrees_depth2,0.45247072236636676,0.6785714285714286,-10
C871,LOOCV,p5_r6_twd,Sequence_Local,Sequence_Local,LR_0.01,0.40264445416882766,0.6785714285714286,-10
C871,LOOCV,p5_r6_twd,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,0.001801413228163832,0.8214285714285714,-10
C871,LOOCV,p5_r6_twd,Nested_all,CP_summary,RF_depth1,0.7855207709719836,0.8214285714285714,-10
C871,LOOCV,p5_r6_tye,Total_CP,Total_CP,LDA_shrinkage,0.5356802488374224,0.7142857142857143,-10
C871,LOOCV,p5_r6_tye,Interface_RMS,Interface_RMS,RF_depth1,0.5157273169260396,0.7142857142857142,-10
C871,LOOCV,p5_r6_tye,CP_summary,CP_summary,LR_0.1,0.4849944566555831,0.7142857142857143,-10
C871,LOOCV,p5_r6_tye,Repository,Repository,GaussianNB,0.9716778098346699,0.75,-10
C871,LOOCV,p5_r6_tye,Local_deltaCP,Local_deltaCP,LR_0.01,0.40212561410676595,0.6785714285714286,-10
C871,LOOCV,p5_r6_tye,Sequence,Sequence,ExtraTrees_depth2,0.48457326827707525,0.6071428571428572,-10
C871,LOOCV,p5_r6_tye,Sequence_Local,Sequence_Local,LR_0.01,0.38832187567558046,0.6785714285714286,-10
C871,LOOCV,p5_r6_tye,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,0.001801413228163832,0.8214285714285714,-10
C871,LOOCV,p5_r6_tye,Nested_all,ContactSeek_CCR,GaussianNB,0.001801413228163832,0.8214285714285714,-10
C871,LOOCV,p5_r6_vfn,Total_CP,Total_CP,LR_0.01,0.49876257893079484,0.65,-10
C871,LOOCV,p5_r6_vfn,Interface_RMS,Interface_RMS,LR_1,0.5288109870523419,0.6833333333333333,-10
C871,LOOCV,p5_r6_vfn,CP_summary,CP_summary,RF_depth1,0.7292254337654105,0.75,-10
C871,LOOCV,p5_r6_vfn,Repository,Repository,GaussianNB,0.999999991530709,0.7,-10
C871,LOOCV,p5_r6_vfn,Local_deltaCP,Local_deltaCP,LR_1,0.045922902469136856,0.6666666666666666,-10
C871,LOOCV,p5_r6_vfn,Sequence,Sequence,LR_1,0.3494420326342944,0.7666666666666666,-10
C871,LOOCV,p5_r6_vfn,Sequence_Local,Sequence_Local,LR_1,0.0076700797642109755,0.6666666666666666,-10
C871,LOOCV,p5_r6_vfn,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.7274097935088648,0.8,-10
C871,LOOCV,p5_r6_vfn,Nested_all,ContactSeek_CCR,ExtraTrees_depth2,0.7274097935088648,0.8,-10
C871,LOOCV,p6_r7_qfw,Total_CP,Total_CP,ExtraTrees_depth2,0.5,0.7142857142857142,-10
C871,LOOCV,p6_r7_qfw,Interface_RMS,Interface_RMS,RF_depth2,0.5311830339523623,0.8214285714285714,-10
C871,LOOCV,p6_r7_qfw,CP_summary,CP_summary,RF_depth1,0.5,0.7142857142857142,-10
C871,LOOCV,p6_r7_qfw,Repository,Repository,RF_depth1,0.5,0.7142857142857142,-10
C871,LOOCV,p6_r7_qfw,Local_deltaCP,Local_deltaCP,LR_0.01,0.400070817368845,0.6785714285714286,-10
C871,LOOCV,p6_r7_qfw,Sequence,Sequence,RF_depth1,0.383363709621098,0.5714285714285714,-10
C871,LOOCV,p6_r7_qfw,Sequence_Local,Sequence_Local,LR_0.01,0.38812366163829715,0.6785714285714286,-10
C871,LOOCV,p6_r7_qfw,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,0.0016658900774122508,0.8571428571428571,-10
C871,LOOCV,p6_r7_qfw,Nested_all,ContactSeek_CCR,GaussianNB,0.0016658900774122508,0.8571428571428571,-10
C871,LOOCV,p6_r7_qrw,Total_CP,Total_CP,ExtraTrees_depth2,0.4989200134320847,0.7142857142857142,-10
C871,LOOCV,p6_r7_qrw,Interface_RMS,Interface_RMS,RF_depth2,0.5412132458621678,0.7857142857142857,-10
C871,LOOCV,p6_r7_qrw,CP_summary,CP_summary,LR_0.01,0.5,0.6785714285714286,-10
C871,LOOCV,p6_r7_qrw,Repository,Repository,LR_0.01,0.4352996024123473,0.6785714285714286,-10
C871,LOOCV,p6_r7_qrw,Local_deltaCP,Local_deltaCP,LR_0.01,0.400070817368845,0.6785714285714286,-10
C871,LOOCV,p6_r7_qrw,Sequence,Sequence,ExtraTrees_depth2,0.4046310929099196,0.5714285714285714,-10
C871,LOOCV,p6_r7_qrw,Sequence_Local,Sequence_Local,LR_0.01,0.37604318426640226,0.6785714285714286,-10
C871,LOOCV,p6_r7_qrw,ContactSeek_CCR,ContactSeek_CCR,GaussianNB,0.0016658900774122508,0.8214285714285714,-10
C871,LOOCV,p6_r7_qrw,Nested_all,ContactSeek_CCR,GaussianNB,0.0016658900774122508,0.8214285714285714,-10
C871,LOOCV,p6_r7_trq,Total_CP,Total_CP,RF_depth1,0.6805397431467943,0.75,-10
C871,LOOCV,p6_r7_trq,Interface_RMS,Interface_RMS,SVM_RBF,0.7304601385558851,0.75,-10
C871,LOOCV,p6_r7_trq,CP_summary,CP_summary,RF_depth1,0.3119659199117081,0.7666666666666666,-10
C871,LOOCV,p6_r7_trq,Repository,Repository,RF_depth2,0.3807582195301433,0.7666666666666666,-10
C871,LOOCV,p6_r7_trq,Local_deltaCP,Local_deltaCP,SVM_RBF,0.3476154220280178,0.75,-10
C871,LOOCV,p6_r7_trq,Sequence,Sequence,LR_0.1,0.4145123667984535,0.7666666666666666,-10
C871,LOOCV,p6_r7_trq,Sequence_Local,Sequence_Local,LR_0.1,0.4038102883322999,0.7666666666666666,-10
C871,LOOCV,p6_r7_trq,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.813728591240201,0.7333333333333334,-10
C871,LOOCV,p6_r7_trq,Nested_all,CP_summary,RF_depth1,0.3119659199117081,0.7666666666666666,-10
C871,LOOCV,p6_r7_wfd,Total_CP,Total_CP,LDA_shrinkage,0.6266715040233819,0.8166666666666667,-10
C871,LOOCV,p6_r7_wfd,Interface_RMS,Interface_RMS,RF_depth2,0.6169058400608963,0.8666666666666667,-10
C871,LOOCV,p6_r7_wfd,CP_summary,CP_summary,ExtraTrees_depth2,0.5970161567878285,0.8666666666666667,-10
C871,LOOCV,p6_r7_wfd,Repository,Repository,GaussianNB,0.9927752635756165,0.7666666666666666,-10
C871,LOOCV,p6_r7_wfd,Local_deltaCP,Local_deltaCP,LR_1,0.012668776458340846,0.75,-10
C871,LOOCV,p6_r7_wfd,Sequence,Sequence,LR_0.01,0.468245696376937,0.75,-10
C871,LOOCV,p6_r7_wfd,Sequence_Local,Sequence_Local,LR_0.1,0.4187370775503705,0.8,-10
