site,label_threshold_pp,validation,family,model,policy,n_unique,n_predictions,BA,accuracy,precision,recall,specificity,TP,TN,FP,FN,AUC,AP
C871,-30,Position_group_out,Sequence_Local,RF_depth2,fixed_0.5,22,22,0.5476190476190476,0.5909090909090909,0.375,0.42857142857142855,0.6666666666666666,3.0,10.0,5.0,4.0,0.5238095238095237,0.3439909297052154
C871,-30,Position_group_out,Sequence_Local,RF_depth2,training_only_threshold,22,22,0.6666666666666666,0.5454545454545454,0.4117647058823529,1.0,0.3333333333333333,7.0,5.0,10.0,0.0,0.5238095238095237,0.3439909297052154
C871,-30,Position_group_out,Sequence_Local,SVM_RBF,fixed_0.5,22,22,0.4095238095238095,0.45454545454545453,0.2222222222222222,0.2857142857142857,0.5333333333333333,2.0,8.0,7.0,5.0,0.5142857142857142,0.4303305937759719
C871,-30,Position_group_out,Sequence_Local,SVM_RBF,training_only_threshold,22,22,0.3857142857142857,0.3181818181818182,0.25,0.5714285714285714,0.2,4.0,3.0,12.0,3.0,0.5142857142857142,0.4303305937759719
C871,-30,Position_group_out,Sequence_Local,nested_model_selection,training_only_threshold,22,22,0.6238095238095238,0.5909090909090909,0.4166666666666667,0.7142857142857143,0.5333333333333333,5.0,8.0,7.0,2.0,0.5904761904761905,0.37102916924345497
C871,-30,Position_group_out,Total_CP,ExtraTrees_depth2,fixed_0.5,22,22,0.5952380952380952,0.5,0.375,0.8571428571428571,0.3333333333333333,6.0,5.0,10.0,1.0,0.43333333333333335,0.30114528328814044
C871,-30,Position_group_out,Total_CP,ExtraTrees_depth2,training_only_threshold,22,22,0.6238095238095238,0.5909090909090909,0.4166666666666667,0.7142857142857143,0.5333333333333333,5.0,8.0,7.0,2.0,0.43333333333333335,0.30114528328814044
C871,-30,Position_group_out,Total_CP,GaussianNB,fixed_0.5,22,22,0.6,0.45454545454545453,0.3684210526315789,1.0,0.2,7.0,3.0,12.0,0.0,0.4952380952380952,0.3239237788109969
C871,-30,Position_group_out,Total_CP,GaussianNB,training_only_threshold,22,22,0.4619047619047619,0.3181818181818182,0.3,0.8571428571428571,0.06666666666666667,6.0,1.0,14.0,1.0,0.4952380952380952,0.3239237788109969
C871,-30,Position_group_out,Total_CP,LDA_shrinkage,fixed_0.5,22,22,0.7285714285714285,0.6818181818181818,0.5,0.8571428571428571,0.6,6.0,9.0,6.0,1.0,0.7428571428571429,0.5875392581274934
C871,-30,Position_group_out,Total_CP,LDA_shrinkage,training_only_threshold,22,22,0.6952380952380952,0.6363636363636364,0.46153846153846156,0.8571428571428571,0.5333333333333333,6.0,8.0,7.0,1.0,0.7428571428571429,0.5875392581274934
C871,-30,Position_group_out,Total_CP,LR_0.01,fixed_0.5,22,22,0.7666666666666666,0.6818181818181818,0.5,1.0,0.5333333333333333,7.0,8.0,7.0,0.0,0.8095238095238095,0.6335557299843013
C871,-30,Position_group_out,Total_CP,LR_0.01,training_only_threshold,22,22,0.5857142857142856,0.5909090909090909,0.4,0.5714285714285714,0.6,4.0,9.0,6.0,3.0,0.8095238095238095,0.6335557299843013
C871,-30,Position_group_out,Total_CP,LR_0.1,fixed_0.5,22,22,0.7666666666666666,0.6818181818181818,0.5,1.0,0.5333333333333333,7.0,8.0,7.0,0.0,0.7904761904761904,0.618140589569161
C871,-30,Position_group_out,Total_CP,LR_0.1,training_only_threshold,22,22,0.6571428571428571,0.6363636363636364,0.45454545454545453,0.7142857142857143,0.6,5.0,9.0,6.0,2.0,0.7904761904761904,0.618140589569161
C871,-30,Position_group_out,Total_CP,LR_1,fixed_0.5,22,22,0.7285714285714285,0.6818181818181818,0.5,0.8571428571428571,0.6,6.0,9.0,6.0,1.0,0.7619047619047619,0.6055355475523543
C871,-30,Position_group_out,Total_CP,LR_1,training_only_threshold,22,22,0.6571428571428571,0.6363636363636364,0.45454545454545453,0.7142857142857143,0.6,5.0,9.0,6.0,2.0,0.7619047619047619,0.6055355475523543
C871,-30,Position_group_out,Total_CP,RF_depth1,fixed_0.5,22,22,0.5904761904761905,0.5454545454545454,0.38461538461538464,0.7142857142857143,0.4666666666666667,5.0,7.0,8.0,2.0,0.5238095238095238,0.3450010307153164
C871,-30,Position_group_out,Total_CP,RF_depth1,training_only_threshold,22,22,0.6190476190476191,0.6363636363636364,0.4444444444444444,0.5714285714285714,0.6666666666666666,4.0,10.0,5.0,3.0,0.5238095238095238,0.3450010307153164
C871,-30,Position_group_out,Total_CP,RF_depth2,fixed_0.5,22,22,0.519047619047619,0.5,0.3333333333333333,0.5714285714285714,0.4666666666666667,4.0,7.0,8.0,3.0,0.4523809523809524,0.3099388706531564
C871,-30,Position_group_out,Total_CP,RF_depth2,training_only_threshold,22,22,0.5857142857142856,0.5909090909090909,0.4,0.5714285714285714,0.6,4.0,9.0,6.0,3.0,0.4523809523809524,0.3099388706531564
C871,-30,Position_group_out,Total_CP,SVM_RBF,fixed_0.5,22,22,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.5619047619047619,0.5221683078825936
C871,-30,Position_group_out,Total_CP,SVM_RBF,training_only_threshold,22,22,0.519047619047619,0.5,0.3333333333333333,0.5714285714285714,0.4666666666666667,4.0,7.0,8.0,3.0,0.5619047619047619,0.5221683078825936
C871,-30,Position_group_out,Total_CP,nested_model_selection,training_only_threshold,22,22,0.5904761904761905,0.5454545454545454,0.38461538461538464,0.7142857142857143,0.4666666666666667,5.0,7.0,8.0,2.0,0.5619047619047619,0.3573626886652097
C871,-30,Strict_position_out,Baseline,always_0,fixed_0.5,22,26,0.5,0.6818181818181818,0.0,0.0,1.0,0.0,15.0,0.0,7.0,0.5,0.3181818181818182
C871,-30,Strict_position_out,Baseline,always_1,fixed_0.5,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.5,0.3181818181818182
C871,-30,Strict_position_out,CP_summary,ExtraTrees_depth2,fixed_0.5,22,26,0.47619047619047616,0.5454545454545454,0.2857142857142857,0.2857142857142857,0.6666666666666666,2.0,10.0,5.0,5.0,0.4476190476190476,0.4067131969066697
C871,-30,Strict_position_out,CP_summary,ExtraTrees_depth2,training_only_threshold,22,26,0.5428571428571429,0.6363636363636364,0.4,0.2857142857142857,0.8,2.0,12.0,3.0,5.0,0.4476190476190476,0.4067131969066697
C871,-30,Strict_position_out,CP_summary,GaussianNB,fixed_0.5,22,26,0.519047619047619,0.5,0.3333333333333333,0.5714285714285714,0.4666666666666667,4.0,7.0,8.0,3.0,0.5476190476190477,0.34491800062076555
C871,-30,Strict_position_out,CP_summary,GaussianNB,training_only_threshold,22,26,0.3857142857142857,0.3181818181818182,0.25,0.5714285714285714,0.2,4.0,3.0,12.0,3.0,0.5476190476190477,0.34491800062076555
C871,-30,Strict_position_out,CP_summary,LDA_shrinkage,fixed_0.5,22,26,0.6571428571428571,0.6363636363636364,0.45454545454545453,0.7142857142857143,0.6,5.0,9.0,6.0,2.0,0.5857142857142859,0.49473802097409675
C871,-30,Strict_position_out,CP_summary,LDA_shrinkage,training_only_threshold,22,26,0.8404761904761905,0.8863636363636364,0.9090909090909091,0.7142857142857143,0.9666666666666667,5.0,14.5,0.5,2.0,0.5857142857142859,0.49473802097409675
C871,-30,Strict_position_out,CP_summary,LR_0.01,fixed_0.5,22,26,0.6238095238095238,0.5909090909090909,0.4166666666666667,0.7142857142857143,0.5333333333333333,5.0,8.0,7.0,2.0,0.6666666666666666,0.6241507317594274
C871,-30,Strict_position_out,CP_summary,LR_0.01,training_only_threshold,22,26,0.5761904761904761,0.6818181818181818,0.5,0.2857142857142857,0.8666666666666667,2.0,13.0,2.0,5.0,0.6666666666666666,0.6241507317594274
C871,-30,Strict_position_out,CP_summary,LR_0.1,fixed_0.5,22,26,0.519047619047619,0.5,0.3333333333333333,0.5714285714285714,0.4666666666666667,4.0,7.0,8.0,3.0,0.6452380952380952,0.5877024316679489
C871,-30,Strict_position_out,CP_summary,LR_0.1,training_only_threshold,22,26,0.5428571428571429,0.6363636363636364,0.4,0.2857142857142857,0.8,2.0,12.0,3.0,5.0,0.6452380952380952,0.5877024316679489
C871,-30,Strict_position_out,CP_summary,LR_1,fixed_0.5,22,26,0.6238095238095238,0.5909090909090909,0.4166666666666667,0.7142857142857143,0.5333333333333333,5.0,8.0,7.0,2.0,0.6142857142857142,0.5017373616113112
C871,-30,Strict_position_out,CP_summary,LR_1,training_only_threshold,22,26,0.5523809523809524,0.5454545454545454,0.36363636363636365,0.5714285714285714,0.5333333333333333,4.0,8.0,7.0,3.0,0.6142857142857142,0.5017373616113112
C871,-30,Strict_position_out,CP_summary,RF_depth1,fixed_0.5,22,26,0.7571428571428571,0.7727272727272727,0.625,0.7142857142857143,0.8,5.0,12.0,3.0,2.0,0.8714285714285714,0.8592627228529865
C871,-30,Strict_position_out,CP_summary,RF_depth1,training_only_threshold,22,26,0.8571428571428572,0.9090909090909091,1.0,0.7142857142857143,1.0,5.0,15.0,0.0,2.0,0.8714285714285714,0.8592627228529865
C871,-30,Strict_position_out,CP_summary,RF_depth2,fixed_0.5,22,26,0.7571428571428571,0.7727272727272727,0.625,0.7142857142857143,0.8,5.0,12.0,3.0,2.0,0.8714285714285714,0.8592627228529865
C871,-30,Strict_position_out,CP_summary,RF_depth2,training_only_threshold,22,26,0.8238095238095238,0.8636363636363636,0.8333333333333334,0.7142857142857143,0.9333333333333333,5.0,14.0,1.0,2.0,0.8714285714285714,0.8592627228529865
C871,-30,Strict_position_out,CP_summary,SVM_RBF,fixed_0.5,22,26,0.41428571428571426,0.4090909090909091,0.25,0.42857142857142855,0.4,3.0,6.0,9.0,4.0,0.5095238095238095,0.4537123590695019
C871,-30,Strict_position_out,CP_summary,SVM_RBF,training_only_threshold,22,26,0.3142857142857143,0.2727272727272727,0.2,0.42857142857142855,0.2,3.0,3.0,12.0,4.0,0.5095238095238095,0.4537123590695019
C871,-30,Strict_position_out,CP_summary,nested_model_selection,training_only_threshold,22,26,0.6785714285714286,0.6136363636363636,0.4444444444444444,0.8571428571428571,0.5,6.0,7.5,7.5,1.0,0.6428571428571429,0.5350626040744999
C871,-30,Strict_position_out,ContactSeek_CCR,ExtraTrees_depth2,fixed_0.5,22,26,0.8238095238095238,0.8636363636363636,0.8333333333333334,0.7142857142857143,0.9333333333333333,5.0,14.0,1.0,2.0,0.8345238095238094,0.8403820478156026
C871,-30,Strict_position_out,ContactSeek_CCR,ExtraTrees_depth2,training_only_threshold,22,26,0.8238095238095238,0.8636363636363636,0.8333333333333334,0.7142857142857143,0.9333333333333333,5.0,14.0,1.0,2.0,0.8345238095238094,0.8403820478156026
C871,-30,Strict_position_out,ContactSeek_CCR,GaussianNB,fixed_0.5,22,26,0.6285714285714286,0.5454545454545454,0.4,0.8571428571428571,0.4,6.0,6.0,9.0,1.0,0.6261904761904762,0.39372294372294375
C871,-30,Strict_position_out,ContactSeek_CCR,GaussianNB,training_only_threshold,22,26,0.4952380952380952,0.36363636363636365,0.3157894736842105,0.8571428571428571,0.13333333333333333,6.0,2.0,13.0,1.0,0.6261904761904762,0.39372294372294375
C871,-30,Strict_position_out,ContactSeek_CCR,LDA_shrinkage,fixed_0.5,22,26,0.680952380952381,0.7727272727272727,0.75,0.42857142857142855,0.9333333333333333,3.0,14.0,1.0,4.0,0.7119047619047619,0.6672648883600361
C871,-30,Strict_position_out,ContactSeek_CCR,LDA_shrinkage,training_only_threshold,22,26,0.769047619047619,0.8409090909090909,0.8888888888888888,0.5714285714285714,0.9666666666666667,4.0,14.5,0.5,3.0,0.7119047619047619,0.6672648883600361
C871,-30,Strict_position_out,ContactSeek_CCR,LR_0.01,fixed_0.5,22,26,0.6642857142857144,0.5681818181818182,0.41935483870967744,0.9285714285714286,0.4,6.5,6.0,9.0,0.5,0.6095238095238096,0.37326990997584136
C871,-30,Strict_position_out,ContactSeek_CCR,LR_0.01,training_only_threshold,22,26,0.6571428571428571,0.6363636363636364,0.45454545454545453,0.7142857142857143,0.6,5.0,9.0,6.0,2.0,0.6095238095238096,0.37326990997584136
C871,-30,Strict_position_out,ContactSeek_CCR,LR_0.1,fixed_0.5,22,26,0.6547619047619048,0.6590909090909091,0.47368421052631576,0.6428571428571429,0.6666666666666666,4.5,10.0,5.0,2.5,0.5666666666666667,0.3609722900324404
C871,-30,Strict_position_out,ContactSeek_CCR,LR_0.1,training_only_threshold,22,26,0.6547619047619048,0.6590909090909091,0.47368421052631576,0.6428571428571429,0.6666666666666666,4.5,10.0,5.0,2.5,0.5666666666666667,0.3609722900324404
C871,-30,Strict_position_out,ContactSeek_CCR,LR_1,fixed_0.5,22,26,0.7142857142857143,0.8181818181818182,1.0,0.42857142857142855,1.0,3.0,15.0,0.0,4.0,0.7666666666666667,0.7447210995835284
C871,-30,Strict_position_out,ContactSeek_CCR,LR_1,training_only_threshold,22,26,0.7142857142857143,0.8181818181818182,1.0,0.42857142857142855,1.0,3.0,15.0,0.0,4.0,0.7666666666666667,0.7447210995835284
C871,-30,Strict_position_out,ContactSeek_CCR,RF_depth1,fixed_0.5,22,26,0.6833333333333333,0.75,0.6363636363636364,0.5,0.8666666666666667,3.5,13.0,2.0,3.5,0.6357142857142857,0.6234612396325863
C871,-30,Strict_position_out,ContactSeek_CCR,RF_depth1,training_only_threshold,22,26,0.6833333333333333,0.75,0.6363636363636364,0.5,0.8666666666666667,3.5,13.0,2.0,3.5,0.6357142857142857,0.6234612396325863
C871,-30,Strict_position_out,ContactSeek_CCR,RF_depth2,fixed_0.5,22,26,0.6833333333333333,0.75,0.6363636363636364,0.5,0.8666666666666667,3.5,13.0,2.0,3.5,0.6357142857142858,0.6234612396325863
C871,-30,Strict_position_out,ContactSeek_CCR,RF_depth2,training_only_threshold,22,26,0.6833333333333333,0.75,0.6363636363636364,0.5,0.8666666666666667,3.5,13.0,2.0,3.5,0.6357142857142858,0.6234612396325863
C871,-30,Strict_position_out,ContactSeek_CCR,SVM_RBF,fixed_0.5,22,26,0.44047619047619047,0.5227272727272727,0.23076923076923078,0.21428571428571427,0.6666666666666666,1.5,10.0,5.0,5.5,0.5904761904761905,0.4651879982762336
C871,-30,Strict_position_out,ContactSeek_CCR,SVM_RBF,training_only_threshold,22,26,0.5404761904761904,0.4772727272727273,0.3448275862068966,0.7142857142857143,0.36666666666666664,5.0,5.5,9.5,2.0,0.5904761904761905,0.4651879982762336
C871,-30,Strict_position_out,ContactSeek_CCR,nested_model_selection,training_only_threshold,22,26,0.6571428571428571,0.6363636363636364,0.45454545454545453,0.7142857142857143,0.6,5.0,9.0,6.0,2.0,0.5392857142857143,0.34731668585926323
C871,-30,Strict_position_out,Interface_RMS,ExtraTrees_depth2,fixed_0.5,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.569047619047619,0.36420647294298814
C871,-30,Strict_position_out,Interface_RMS,ExtraTrees_depth2,training_only_threshold,22,26,0.5238095238095238,0.45454545454545453,0.3333333333333333,0.7142857142857143,0.3333333333333333,5.0,5.0,10.0,2.0,0.569047619047619,0.36420647294298814
C871,-30,Strict_position_out,Interface_RMS,GaussianNB,fixed_0.5,22,26,0.6,0.45454545454545453,0.3684210526315789,1.0,0.2,7.0,3.0,12.0,0.0,0.37142857142857144,0.26420532498062954
C871,-30,Strict_position_out,Interface_RMS,GaussianNB,training_only_threshold,22,26,0.5642857142857143,0.4318181818181818,0.35135135135135137,0.9285714285714286,0.2,6.5,3.0,12.0,0.5,0.37142857142857144,0.26420532498062954
C871,-30,Strict_position_out,Interface_RMS,LDA_shrinkage,fixed_0.5,22,26,0.5642857142857143,0.4318181818181818,0.35135135135135137,0.9285714285714286,0.2,6.5,3.0,12.0,0.5,0.319047619047619,0.258123326746678
C871,-30,Strict_position_out,Interface_RMS,LDA_shrinkage,training_only_threshold,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.319047619047619,0.258123326746678
C871,-30,Strict_position_out,Interface_RMS,LR_0.01,fixed_0.5,22,26,0.6,0.45454545454545453,0.3684210526315789,1.0,0.2,7.0,3.0,12.0,0.0,0.32380952380952377,0.25947562719765016
C871,-30,Strict_position_out,Interface_RMS,LR_0.01,training_only_threshold,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.32380952380952377,0.25947562719765016
C871,-30,Strict_position_out,Interface_RMS,LR_0.1,fixed_0.5,22,26,0.6,0.45454545454545453,0.3684210526315789,1.0,0.2,7.0,3.0,12.0,0.0,0.32380952380952377,0.25947562719765016
C871,-30,Strict_position_out,Interface_RMS,LR_0.1,training_only_threshold,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.32380952380952377,0.25947562719765016
C871,-30,Strict_position_out,Interface_RMS,LR_1,fixed_0.5,22,26,0.6,0.45454545454545453,0.3684210526315789,1.0,0.2,7.0,3.0,12.0,0.0,0.319047619047619,0.258123326746678
C871,-30,Strict_position_out,Interface_RMS,LR_1,training_only_threshold,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.319047619047619,0.258123326746678
C871,-30,Strict_position_out,Interface_RMS,RF_depth1,fixed_0.5,22,26,0.24285714285714285,0.22727272727272727,0.14285714285714285,0.2857142857142857,0.2,2.0,3.0,12.0,5.0,0.18333333333333335,0.22173990893202716
C871,-30,Strict_position_out,Interface_RMS,RF_depth1,training_only_threshold,22,26,0.5,0.3181818181818182,0.3181818181818182,1.0,0.0,7.0,0.0,15.0,0.0,0.18333333333333335,0.22173990893202716
C871,-30,Strict_position_out,Interface_RMS,RF_depth2,fixed_0.5,22,26,0.38095238095238093,0.36363636363636365,0.23076923076923078,0.42857142857142855,0.3333333333333333,3.0,5.0,10.0,4.0,0.29047619047619044,0.2473289934870716
C871,-30,Strict_position_out,Interface_RMS,RF_depth2,training_only_threshold,22,26,0.42857142857142855,0.2727272727272727,0.2857142857142857,0.8571428571428571,0.0,6.0,0.0,15.0,1.0,0.29047619047619044,0.2473289934870716
C871,-30,Strict_position_out,Interface_RMS,SVM_RBF,fixed_0.5,22,26,0.7666666666666666,0.6818181818181818,0.5,1.0,0.5333333333333333,7.0,8.0,7.0,0.0,0.8047619047619048,0.6943921158206872
C871,-30,Strict_position_out,Interface_RMS,SVM_RBF,training_only_threshold,22,26,0.7666666666666666,0.6818181818181818,0.5,1.0,0.5333333333333333,7.0,8.0,7.0,0.0,0.8047619047619048,0.6943921158206872
C871,-30,Strict_position_out,Interface_RMS,nested_model_selection,training_only_threshold,22,26,0.5952380952380952,0.5,0.375,0.8571428571428571,0.3333333333333333,6.0,5.0,10.0,1.0,0.4666666666666667,0.31763501262349186
C871,-30,Strict_position_out,Local_deltaCP,ExtraTrees_depth2,fixed_0.5,22,26,0.6476190476190476,0.7272727272727273,0.6,0.42857142857142855,0.8666666666666667,3.0,13.0,2.0,4.0,0.7428571428571429,0.7170125997375574
C871,-30,Strict_position_out,Local_deltaCP,ExtraTrees_depth2,training_only_threshold,22,26,0.7023809523809523,0.75,0.6153846153846154,0.5714285714285714,0.8333333333333334,4.0,12.5,2.5,3.0,0.7428571428571429,0.7170125997375574
C871,-30,Strict_position_out,Local_deltaCP,GaussianNB,fixed_0.5,22,26,0.5619047619047619,0.45454545454545453,0.35294117647058826,0.8571428571428571,0.26666666666666666,6.0,4.0,11.0,1.0,0.5714285714285714,0.35515258735072974
C871,-30,Strict_position_out,Local_deltaCP,GaussianNB,training_only_threshold,22,26,0.5619047619047619,0.45454545454545453,0.35294117647058826,0.8571428571428571,0.26666666666666666,6.0,4.0,11.0,1.0,0.5714285714285714,0.35515258735072974
C871,-30,Strict_position_out,Local_deltaCP,LDA_shrinkage,fixed_0.5,22,26,0.6071428571428572,0.5681818181818182,0.4,0.7142857142857143,0.5,5.0,7.5,7.5,2.0,0.5,0.31295474711623783
C871,-30,Strict_position_out,Local_deltaCP,LDA_shrinkage,training_only_threshold,22,26,0.6071428571428572,0.5681818181818182,0.4,0.7142857142857143,0.5,5.0,7.5,7.5,2.0,0.5,0.31295474711623783
C871,-30,Strict_position_out,Local_deltaCP,LR_0.01,fixed_0.5,22,26,0.6119047619047618,0.5227272727272727,0.3870967741935484,0.8571428571428571,0.36666666666666664,6.0,5.5,9.5,1.0,0.6214285714285714,0.4866242988423439
C871,-30,Strict_position_out,Local_deltaCP,LR_0.01,training_only_threshold,22,26,0.6976190476190476,0.7954545454545454,0.8571428571428571,0.42857142857142855,0.9666666666666667,3.0,14.5,0.5,4.0,0.6214285714285714,0.4866242988423439
C871,-30,Strict_position_out,Local_deltaCP,LR_0.1,fixed_0.5,22,26,0.6119047619047618,0.5227272727272727,0.3870967741935484,0.8571428571428571,0.36666666666666664,6.0,5.5,9.5,1.0,0.6047619047619048,0.4756235827664399
C871,-30,Strict_position_out,Local_deltaCP,LR_0.1,training_only_threshold,22,26,0.5404761904761904,0.4772727272727273,0.3448275862068966,0.7142857142857143,0.36666666666666664,5.0,5.5,9.5,2.0,0.6047619047619048,0.4756235827664399
C871,-30,Strict_position_out,Local_deltaCP,LR_1,fixed_0.5,22,26,0.6785714285714286,0.6136363636363636,0.4444444444444444,0.8571428571428571,0.5,6.0,7.5,7.5,1.0,0.5571428571428572,0.345026126392586
C871,-30,Strict_position_out,Local_deltaCP,LR_1,training_only_threshold,22,26,0.6785714285714286,0.6136363636363636,0.4444444444444444,0.8571428571428571,0.5,6.0,7.5,7.5,1.0,0.5571428571428572,0.345026126392586
